campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ETL_updated_ts,ETL_DATASOURCE_NAME,campaign_key
929630,Referral Program,2024-10-15,NEW USERS,Email,3344,810,88,2786.73,7608.13,3.25,2025-10-06 22:10:07.986423,1,1560265100
786085,New User Discount,2024-10-14,NEW USERS,Social Media,9878,792,84,1995.07,5772.9,2.48,2025-10-06 22:10:07.986423,1,1846932050
874058,Weekend Special,2024-10-14,INACTIVE,App,4890,929,100,3933.1,7013.19,3.75,2025-10-06 22:10:07.986423,1,1056857157
336128,Festival Offer,2024-10-14,PREMIUM,Email,5261,475,32,1902.86,8899.39,1.82,2025-10-06 22:10:07.986423,1,292323237
957007,Flash Sale,2024-10-14,PREMIUM,Email,7155,454,51,1727.08,5407.31,2.75,2025-10-06 22:10:07.986423,1,160915057
148522,Membership Drive,2024-10-14,ALL,Social Media,7279,693,93,4386.41,9441.08,2.27,2025-10-06 22:10:07.986423,1,1871121149
479381,Category Promotion,2024-10-14,PREMIUM,Email,5884,689,14,2415.08,3067.78,2.57,2025-10-06 22:10:07.986423,1,1056258341
197209,App Push Notification,2024-10-14,PREMIUM,SMS,1558,415,49,2979.87,3609.89,2.93,2025-10-06 22:10:07.986423,1,1496000524
391697,Email Campaign,2024-10-14,INACTIVE,Email,8221,910,13,1357.64,4046.13,2.87,2025-10-06 22:10:07.986423,1,360661114
614584,Referral Program,2024-10-14,ALL,SMS,6749,792,24,4576.84,5500.51,3.45,2025-10-06 22:10:07.986423,1,2015273682
142389,New User Discount,2024-10-13,ALL,SMS,3365,963,12,3397.73,7077.5,2.86,2025-10-06 22:10:07.986423,1,145705516
289397,Weekend Special,2024-10-13,ALL,App,8092,974,18,1253.01,4088.11,3.03,2025-10-06 22:10:07.986423,1,1913422354
171934,Festival Offer,2024-10-13,PREMIUM,SMS,8092,327,52,2546.42,3189.71,2.96,2025-10-06 22:10:07.986423,1,907096526
690497,Flash Sale,2024-10-13,ALL,Email,9841,105,95,4278.17,7796.05,3.51,2025-10-06 22:10:07.986423,1,390972661
432807,Membership Drive,2024-10-13,NEW USERS,App,7336,160,53,2485.13,3512.87,1.97,2025-10-06 22:10:07.986423,1,1821558329
167425,Category Promotion,2024-10-13,NEW USERS,App,7572,763,87,2233.11,6294.83,2.14,2025-10-06 22:10:07.986423,1,355758508
808905,App Push Notification,2024-10-13,NEW USERS,App,6174,472,59,2242.83,6950.51,3.39,2025-10-06 22:10:07.986423,1,898532915
71699,Email Campaign,2024-10-13,PREMIUM,SMS,3743,573,68,3512.16,7812.0,3.02,2025-10-06 22:10:07.986423,1,1429743113
652119,Referral Program,2024-10-13,NEW USERS,App,8629,951,23,4036.51,9053.65,2.71,2025-10-06 22:10:07.986423,1,1004754623
618967,New User Discount,2024-10-12,NEW USERS,App,1582,975,96,1487.46,7566.78,3.96,2025-10-06 22:10:07.986423,1,1164424077
284634,Weekend Special,2024-10-12,NEW USERS,App,3803,465,55,1690.55,5220.23,2.0,2025-10-06 22:10:07.986423,1,495280902
139196,Festival Offer,2024-10-12,ALL,Email,8047,726,47,2066.11,7037.37,3.56,2025-10-06 22:10:07.986423,1,585928303
487782,Flash Sale,2024-10-12,NEW USERS,Email,1732,919,93,3754.68,4181.59,2.94,2025-10-06 22:10:07.986423,1,1437608598
33956,Membership Drive,2024-10-12,INACTIVE,Social Media,9818,161,75,3600.34,7589.85,2.57,2025-10-06 22:10:07.986423,1,282325953
907406,Category Promotion,2024-10-12,ALL,Social Media,6043,814,75,4668.71,4446.99,1.97,2025-10-06 22:10:07.986423,1,1186456813
313154,App Push Notification,2024-10-12,NEW USERS,Social Media,6666,106,85,4173.34,3090.57,1.84,2025-10-06 22:10:07.986423,1,906687465
719685,Email Campaign,2024-10-12,ALL,SMS,1248,502,17,2981.17,5981.93,3.99,2025-10-06 22:10:07.986423,1,663504692
584304,Referral Program,2024-10-12,NEW USERS,Email,7619,727,53,3264.04,7285.68,3.51,2025-10-06 22:10:07.986423,1,1321937281
14008,New User Discount,2024-10-11,PREMIUM,Social Media,7827,694,82,4438.83,7975.61,3.6,2025-10-06 22:10:07.986423,1,1462773691
348891,Weekend Special,2024-10-11,NEW USERS,Social Media,9723,160,100,3776.75,5915.34,2.59,2025-10-06 22:10:07.986423,1,1553348378
153487,Festival Offer,2024-10-11,ALL,Social Media,2923,886,19,4736.19,7987.64,2.61,2025-10-06 22:10:07.986423,1,604346650
40613,Flash Sale,2024-10-11,ALL,App,2551,550,64,4034.21,6741.3,2.4,2025-10-06 22:10:07.986423,1,558445328
98141,Membership Drive,2024-10-11,INACTIVE,Email,3858,293,65,2823.22,3763.71,2.45,2025-10-06 22:10:07.986423,1,110024960
640280,Category Promotion,2024-10-11,NEW USERS,Social Media,4483,987,78,4604.45,8741.95,2.39,2025-10-06 22:10:07.986423,1,634594352
672292,App Push Notification,2024-10-11,PREMIUM,SMS,4928,397,18,4151.88,6046.24,1.59,2025-10-06 22:10:07.986423,1,1326751729
570197,Email Campaign,2024-10-11,PREMIUM,App,1141,741,30,4295.89,6285.19,2.35,2025-10-06 22:10:07.986423,1,1133379053
646308,Referral Program,2024-10-11,INACTIVE,SMS,6498,716,87,4191.4,3265.99,2.08,2025-10-06 22:10:07.986423,1,1033960634
504773,New User Discount,2024-10-10,PREMIUM,Social Media,1828,360,66,1481.29,9900.22,2.46,2025-10-06 22:10:07.986423,1,536602228
581434,Weekend Special,2024-10-10,ALL,Social Media,4318,859,77,2539.79,3356.92,3.04,2025-10-06 22:10:07.986423,1,905428882
208884,Festival Offer,2024-10-10,PREMIUM,SMS,8503,257,85,2417.7,7564.77,3.65,2025-10-06 22:10:07.986423,1,2035434603
44861,Flash Sale,2024-10-10,ALL,SMS,1281,519,64,3766.62,6098.23,3.95,2025-10-06 22:10:07.986423,1,1766400318
267822,Membership Drive,2024-10-10,NEW USERS,Social Media,2427,594,67,4812.47,9136.15,3.65,2025-10-06 22:10:07.986423,1,12301953
880055,Category Promotion,2024-10-10,PREMIUM,App,3864,422,77,4521.91,9190.04,2.27,2025-10-06 22:10:07.986423,1,903963132
117014,App Push Notification,2024-10-10,INACTIVE,SMS,7568,537,80,4097.25,6494.2,2.81,2025-10-06 22:10:07.986423,1,1877379084
560243,Email Campaign,2024-10-10,ALL,Social Media,3191,920,54,4674.18,7121.35,2.37,2025-10-06 22:10:07.986423,1,2140283902
270705,Referral Program,2024-10-10,PREMIUM,Social Media,3092,718,72,3281.4,7717.16,1.85,2025-10-06 22:10:07.986423,1,1536809477
991219,New User Discount,2024-10-09,INACTIVE,App,4131,725,70,1980.81,5404.34,2.18,2025-10-06 22:10:07.986423,1,1027590077
360358,Weekend Special,2024-10-09,INACTIVE,Social Media,4112,540,56,1487.4,6296.6,2.01,2025-10-06 22:10:07.986423,1,476822384
921285,Festival Offer,2024-10-09,PREMIUM,SMS,3891,190,12,1427.62,2167.81,2.22,2025-10-06 22:10:07.986423,1,924093510
247209,Flash Sale,2024-10-09,PREMIUM,App,3815,351,46,2246.88,5378.34,3.83,2025-10-06 22:10:07.986423,1,178922014
700286,Membership Drive,2024-10-09,INACTIVE,Social Media,8314,462,31,4745.57,8331.49,2.53,2025-10-06 22:10:07.986423,1,1856138169
681783,Category Promotion,2024-10-09,ALL,App,6641,997,13,4227.26,4278.97,3.82,2025-10-06 22:10:07.986423,1,906711838
99247,App Push Notification,2024-10-09,NEW USERS,App,4091,270,72,1486.72,7910.02,2.01,2025-10-06 22:10:07.986423,1,1262909080
506051,Email Campaign,2024-10-09,ALL,App,5857,564,84,3662.32,5293.72,2.91,2025-10-06 22:10:07.986423,1,2041166418
984675,Referral Program,2024-10-09,PREMIUM,Email,6260,630,28,2575.54,9232.77,2.43,2025-10-06 22:10:07.986423,1,2100438853
920182,New User Discount,2024-10-08,PREMIUM,App,8521,263,97,4575.74,8327.76,1.53,2025-10-06 22:10:07.986423,1,951096438
410349,Weekend Special,2024-10-08,NEW USERS,SMS,4497,774,78,3269.78,7706.28,3.38,2025-10-06 22:10:07.986423,1,1542271184
480767,Festival Offer,2024-10-08,PREMIUM,SMS,8249,570,76,2213.81,5793.07,2.44,2025-10-06 22:10:07.986423,1,1541746913
704550,Flash Sale,2024-10-08,INACTIVE,SMS,7088,438,58,2353.7,2416.62,3.01,2025-10-06 22:10:07.986423,1,1908726990
678289,Membership Drive,2024-10-08,PREMIUM,App,4046,211,27,1630.04,9065.16,1.93,2025-10-06 22:10:07.986423,1,1552143338
227876,Category Promotion,2024-10-08,PREMIUM,Social Media,9786,216,86,2972.28,2731.11,2.4,2025-10-06 22:10:07.986423,1,751980658
981243,App Push Notification,2024-10-08,PREMIUM,Email,2812,433,31,4413.07,8772.01,2.52,2025-10-06 22:10:07.986423,1,910923889
703756,Email Campaign,2024-10-08,INACTIVE,SMS,5291,476,10,4082.16,4658.52,3.54,2025-10-06 22:10:07.986423,1,1016017625
196871,Referral Program,2024-10-08,NEW USERS,Email,5613,857,56,1034.9,8995.1,3.66,2025-10-06 22:10:07.986423,1,350653176
645197,New User Discount,2024-10-07,ALL,Email,8029,981,47,4087.75,4305.53,3.19,2025-10-06 22:10:07.986423,1,489914807
757353,Weekend Special,2024-10-07,ALL,Social Media,7518,977,99,2771.88,4162.21,2.35,2025-10-06 22:10:07.986423,1,1768618309
61497,Festival Offer,2024-10-07,ALL,SMS,4984,871,38,2497.43,8615.47,3.1,2025-10-06 22:10:07.986423,1,919012845
79554,Flash Sale,2024-10-07,PREMIUM,App,4202,102,17,2513.73,6299.72,2.53,2025-10-06 22:10:07.986423,1,2035334532
868464,Membership Drive,2024-10-07,NEW USERS,Email,6939,424,55,3927.86,9281.61,2.76,2025-10-06 22:10:07.986423,1,861540345
476429,Category Promotion,2024-10-07,PREMIUM,SMS,2581,723,33,3518.26,8412.23,2.72,2025-10-06 22:10:07.986423,1,103966911
878025,App Push Notification,2024-10-07,ALL,Email,1081,889,55,1227.18,6710.8,2.55,2025-10-06 22:10:07.986423,1,1731119174
350110,Email Campaign,2024-10-07,INACTIVE,SMS,7933,711,24,3857.05,3523.62,2.12,2025-10-06 22:10:07.986423,1,342943403
660754,Referral Program,2024-10-07,PREMIUM,Email,5780,741,85,2377.05,4349.01,2.79,2025-10-06 22:10:07.986423,1,365789444
719962,New User Discount,2024-10-06,INACTIVE,App,2358,397,41,1189.46,7674.93,2.91,2025-10-06 22:10:07.986423,1,576310677
880415,Weekend Special,2024-10-06,INACTIVE,App,9977,636,41,3025.67,7559.58,2.85,2025-10-06 22:10:07.986423,1,2124861623
820323,Festival Offer,2024-10-06,ALL,SMS,2274,820,23,1102.91,7440.51,2.8,2025-10-06 22:10:07.986423,1,792109950
178021,Flash Sale,2024-10-06,INACTIVE,Email,4171,561,65,4676.32,2214.84,3.12,2025-10-06 22:10:07.986423,1,1273723562
983547,Membership Drive,2024-10-06,ALL,SMS,7939,264,14,1753.8,2660.08,3.48,2025-10-06 22:10:07.986423,1,657691099
971866,Category Promotion,2024-10-06,NEW USERS,SMS,8760,191,78,4339.28,5537.59,2.24,2025-10-06 22:10:07.986423,1,1066360291
452929,App Push Notification,2024-10-06,ALL,Email,3100,710,37,4313.18,7681.84,2.9,2025-10-06 22:10:07.986423,1,1555791851
772590,Email Campaign,2024-10-06,ALL,App,7054,838,11,2847.69,4782.03,3.87,2025-10-06 22:10:07.986423,1,1729286426
175213,Referral Program,2024-10-06,NEW USERS,Email,6788,454,19,4454.21,8202.7,3.54,2025-10-06 22:10:07.986423,1,567093358
121986,New User Discount,2024-10-05,NEW USERS,App,5915,556,60,4173.92,6644.74,1.94,2025-10-06 22:10:07.986423,1,513849318
591904,Weekend Special,2024-10-05,NEW USERS,Social Media,5590,976,70,1106.09,3476.56,2.83,2025-10-06 22:10:07.986423,1,1284307671
75541,Festival Offer,2024-10-05,INACTIVE,Social Media,3427,380,34,1833.76,9020.25,1.91,2025-10-06 22:10:07.986423,1,1280293752
185728,Flash Sale,2024-10-05,INACTIVE,SMS,2108,412,45,4877.23,2501.9,3.27,2025-10-06 22:10:07.986423,1,1567250201
801086,Membership Drive,2024-10-05,ALL,Social Media,1475,859,84,2772.31,2590.49,3.23,2025-10-06 22:10:07.986423,1,288189332
608227,Category Promotion,2024-10-05,NEW USERS,App,6540,801,95,1269.01,6385.74,3.17,2025-10-06 22:10:07.986423,1,1624892274
615865,App Push Notification,2024-10-05,ALL,Social Media,6166,558,88,3932.73,7898.49,3.1,2025-10-06 22:10:07.986423,1,339895880
723498,Email Campaign,2024-10-05,INACTIVE,App,6801,104,32,2500.47,8843.86,2.5,2025-10-06 22:10:07.986423,1,1473543296
702150,Referral Program,2024-10-05,NEW USERS,SMS,9703,566,61,4213.46,3232.52,1.63,2025-10-06 22:10:07.986423,1,1431680712
454301,New User Discount,2024-10-04,NEW USERS,Email,5611,206,73,4129.01,7558.84,2.59,2025-10-06 22:10:07.986423,1,408821425
609827,Weekend Special,2024-10-04,PREMIUM,App,2256,396,85,4797.55,4184.93,2.45,2025-10-06 22:10:07.986423,1,1832261618
183687,Festival Offer,2024-10-04,NEW USERS,Email,6759,534,22,2307.54,8842.15,3.35,2025-10-06 22:10:07.986423,1,1801981376
410483,Flash Sale,2024-10-04,NEW USERS,SMS,4886,469,46,2746.41,5753.43,2.6,2025-10-06 22:10:07.986423,1,1777783010
32579,Membership Drive,2024-10-04,PREMIUM,Email,3616,848,27,1841.76,3599.71,2.61,2025-10-06 22:10:07.986423,1,466418692
592974,Category Promotion,2024-10-04,NEW USERS,App,4701,260,75,4980.88,3506.19,1.92,2025-10-06 22:10:07.986423,1,211492850
419190,App Push Notification,2024-10-04,NEW USERS,App,9171,307,32,3036.79,8952.45,1.8,2025-10-06 22:10:07.986423,1,1966475658
366900,Email Campaign,2024-10-04,PREMIUM,App,2462,122,88,2835.74,9933.1,2.44,2025-10-06 22:10:07.986423,1,703392257
831297,Referral Program,2024-10-04,NEW USERS,Email,2449,354,33,1225.24,7402.01,1.75,2025-10-06 22:10:07.986423,1,1375868900
629614,New User Discount,2024-10-03,PREMIUM,Social Media,5380,763,43,3899.44,8589.47,2.19,2025-10-06 22:10:07.986423,1,1401004254
589617,Weekend Special,2024-10-03,ALL,SMS,8710,694,90,3191.69,2457.71,2.32,2025-10-06 22:10:07.986423,1,1712399503
845251,Festival Offer,2024-10-03,PREMIUM,SMS,3296,228,18,2676.04,4240.85,1.86,2025-10-06 22:10:07.986423,1,2050957982
214319,Flash Sale,2024-10-03,INACTIVE,App,5160,547,55,4418.48,9870.04,1.6,2025-10-06 22:10:07.986423,1,891987436
980989,Membership Drive,2024-10-03,NEW USERS,App,9200,521,19,3255.93,3768.57,2.68,2025-10-06 22:10:07.986423,1,1572670387
175779,Category Promotion,2024-10-03,PREMIUM,Social Media,3255,612,10,2766.51,9581.99,3.26,2025-10-06 22:10:07.986423,1,1463778014
161133,App Push Notification,2024-10-03,NEW USERS,Email,6874,869,16,1642.59,3025.99,2.88,2025-10-06 22:10:07.986423,1,1009865582
282457,Email Campaign,2024-10-03,INACTIVE,SMS,3373,371,17,2077.07,3507.33,3.57,2025-10-06 22:10:07.986423,1,1538356229
310121,Referral Program,2024-10-03,ALL,Email,4041,178,21,3636.84,9487.96,2.4,2025-10-06 22:10:07.986423,1,1045484427
304134,New User Discount,2024-10-02,NEW USERS,SMS,4440,339,26,1426.39,2072.15,3.61,2025-10-06 22:10:07.986423,1,380006199
884872,Weekend Special,2024-10-02,NEW USERS,Email,5164,978,89,1058.86,4846.78,3.24,2025-10-06 22:10:07.986423,1,1422697104
408124,Festival Offer,2024-10-02,ALL,Email,8702,580,58,3045.76,3814.41,1.88,2025-10-06 22:10:07.986423,1,1023757386
447012,Flash Sale,2024-10-02,INACTIVE,SMS,1064,821,98,1401.41,8632.02,2.04,2025-10-06 22:10:07.986423,1,804761581
168686,Membership Drive,2024-10-02,PREMIUM,Email,2133,969,98,3282.05,9841.84,3.24,2025-10-06 22:10:07.986423,1,2106175329
661265,Category Promotion,2024-10-02,ALL,Social Media,2330,520,63,2342.55,5905.11,1.64,2025-10-06 22:10:07.986423,1,29973437
110650,App Push Notification,2024-10-02,INACTIVE,Social Media,3801,619,18,2145.8,7258.0,3.22,2025-10-06 22:10:07.986423,1,2061540672
438577,Email Campaign,2024-10-02,PREMIUM,App,8940,135,68,4831.21,3563.69,1.6,2025-10-06 22:10:07.986423,1,1741361950
525904,Referral Program,2024-10-02,ALL,Social Media,9387,352,67,1874.97,7563.84,2.55,2025-10-06 22:10:07.986423,1,1143980330
651862,New User Discount,2024-10-01,PREMIUM,Social Media,2586,958,85,4044.28,3524.77,2.05,2025-10-06 22:10:07.986423,1,1951013722
590741,Weekend Special,2024-10-01,ALL,SMS,5644,504,19,3825.87,5259.59,3.24,2025-10-06 22:10:07.986423,1,921450576
106256,Festival Offer,2024-10-01,ALL,Email,1091,717,26,2443.05,7152.13,1.59,2025-10-06 22:10:07.986423,1,1497728242
981856,Flash Sale,2024-10-01,PREMIUM,Social Media,4923,509,99,3284.33,6276.1,2.23,2025-10-06 22:10:07.986423,1,247390537
379072,Membership Drive,2024-10-01,ALL,Email,7032,876,21,2002.69,4907.77,2.9,2025-10-06 22:10:07.986423,1,994181181
758578,Category Promotion,2024-10-01,PREMIUM,Email,5986,993,71,1932.62,4548.25,3.6,2025-10-06 22:10:07.986423,1,1213217268
96258,App Push Notification,2024-10-01,NEW USERS,Social Media,5379,565,17,3056.0,3520.12,1.65,2025-10-06 22:10:07.986423,1,870466728
237321,Email Campaign,2024-10-01,ALL,SMS,8296,989,72,2633.2,4670.64,3.17,2025-10-06 22:10:07.986423,1,854841409
120536,Referral Program,2024-10-01,INACTIVE,Email,8654,642,96,2129.02,5956.14,3.27,2025-10-06 22:10:07.986423,1,1625564288
668849,New User Discount,2024-09-30,NEW USERS,Email,8850,126,17,3664.15,5397.3,1.82,2025-10-06 22:10:07.986423,1,308959462
135541,Weekend Special,2024-09-30,PREMIUM,App,8975,766,23,2462.09,3637.45,2.41,2025-10-06 22:10:07.986423,1,406081325
735206,Festival Offer,2024-09-30,NEW USERS,App,1798,191,91,4376.28,8283.13,3.26,2025-10-06 22:10:07.986423,1,1321259778
625277,Flash Sale,2024-09-30,INACTIVE,SMS,2307,890,95,4844.96,2211.54,2.54,2025-10-06 22:10:07.986423,1,383046163
172893,Membership Drive,2024-09-30,INACTIVE,Social Media,7094,972,64,3221.91,4439.82,3.88,2025-10-06 22:10:07.986423,1,1636828310
968429,Category Promotion,2024-09-30,INACTIVE,Social Media,6993,807,80,2023.52,5974.74,2.8,2025-10-06 22:10:07.986423,1,714904012
436788,App Push Notification,2024-09-30,ALL,Social Media,2759,383,91,3820.99,5565.8,2.38,2025-10-06 22:10:07.986423,1,645727740
97177,Email Campaign,2024-09-30,NEW USERS,App,8317,797,72,2075.05,5413.21,3.49,2025-10-06 22:10:07.986423,1,1854680048
912532,Referral Program,2024-09-30,NEW USERS,SMS,3033,987,66,1050.47,8408.81,2.45,2025-10-06 22:10:07.986423,1,239118766
430241,New User Discount,2024-09-29,ALL,SMS,8057,919,64,4241.62,9942.14,1.94,2025-10-06 22:10:07.986423,1,315910948
750631,Weekend Special,2024-09-29,NEW USERS,App,9566,424,50,4495.05,2810.25,3.33,2025-10-06 22:10:07.986423,1,823069970
762682,Festival Offer,2024-09-29,ALL,App,3662,667,99,1126.11,4579.55,2.73,2025-10-06 22:10:07.986423,1,1655063902
752622,Flash Sale,2024-09-29,PREMIUM,App,7040,775,31,2463.87,2070.71,2.22,2025-10-06 22:10:07.986423,1,1851544592
274506,Membership Drive,2024-09-29,NEW USERS,Social Media,3515,912,32,3594.68,7744.51,1.59,2025-10-06 22:10:07.986423,1,1025712215
525095,Category Promotion,2024-09-29,PREMIUM,Social Media,5607,860,93,4829.25,6140.48,3.04,2025-10-06 22:10:07.986423,1,228558873
182644,App Push Notification,2024-09-29,INACTIVE,Email,1185,780,48,3687.23,9066.61,3.54,2025-10-06 22:10:07.986423,1,351119381
545911,Email Campaign,2024-09-29,PREMIUM,Social Media,1981,534,95,4097.54,5047.88,3.58,2025-10-06 22:10:07.986423,1,824976639
828636,Referral Program,2024-09-29,INACTIVE,Email,7640,970,94,3022.77,8815.63,1.68,2025-10-06 22:10:07.986423,1,1318925352
866163,New User Discount,2024-09-28,NEW USERS,Email,7632,497,44,1025.98,9484.1,1.93,2025-10-06 22:10:07.986423,1,1717238229
289833,Weekend Special,2024-09-28,PREMIUM,Email,9251,645,29,4163.77,2735.37,2.61,2025-10-06 22:10:07.986423,1,2067958635
749333,Festival Offer,2024-09-28,INACTIVE,App,4121,296,47,4028.86,4825.08,3.5,2025-10-06 22:10:07.986423,1,2013051175
791619,Flash Sale,2024-09-28,ALL,SMS,5248,634,99,2125.76,9647.1,3.11,2025-10-06 22:10:07.986423,1,189194556
290649,Membership Drive,2024-09-28,PREMIUM,Email,5127,864,93,2805.9,3852.16,1.76,2025-10-06 22:10:07.986423,1,1465477011
729407,Category Promotion,2024-09-28,INACTIVE,SMS,4155,940,42,2488.64,8059.82,3.57,2025-10-06 22:10:07.986423,1,862440787
640855,App Push Notification,2024-09-28,NEW USERS,Social Media,1108,936,93,4983.04,3228.67,2.71,2025-10-06 22:10:07.986423,1,1436778244
879023,Email Campaign,2024-09-28,PREMIUM,Social Media,2275,926,25,3792.48,5671.63,3.74,2025-10-06 22:10:07.986423,1,1586621497
118971,Referral Program,2024-09-28,ALL,App,6092,533,95,2085.63,4473.29,1.73,2025-10-06 22:10:07.986423,1,114971544
336089,New User Discount,2024-09-27,INACTIVE,Social Media,2220,292,39,3807.42,6822.05,2.45,2025-10-06 22:10:07.986423,1,562022735
522446,Weekend Special,2024-09-27,PREMIUM,Email,7869,174,69,2433.89,4314.68,2.55,2025-10-06 22:10:07.986423,1,808344380
949547,Festival Offer,2024-09-27,PREMIUM,Social Media,8779,315,100,3919.23,7389.26,2.16,2025-10-06 22:10:07.986423,1,1471921180
771122,Flash Sale,2024-09-27,INACTIVE,App,5602,685,48,2503.68,9057.48,2.94,2025-10-06 22:10:07.986423,1,1794443386
575873,Membership Drive,2024-09-27,ALL,Email,8842,230,14,2229.83,4809.04,2.39,2025-10-06 22:10:07.986423,1,1615958443
390180,Category Promotion,2024-09-27,NEW USERS,App,2419,823,77,4988.39,4884.14,1.57,2025-10-06 22:10:07.986423,1,487607441
518789,App Push Notification,2024-09-27,ALL,SMS,8299,510,34,4629.47,2617.42,3.87,2025-10-06 22:10:07.986423,1,473571374
200862,Email Campaign,2024-09-27,INACTIVE,Email,8770,501,78,4515.94,7063.93,3.63,2025-10-06 22:10:07.986423,1,858313239
222562,Referral Program,2024-09-27,NEW USERS,SMS,7188,240,77,2851.2,3571.86,2.89,2025-10-06 22:10:07.986423,1,1452241462
896324,New User Discount,2024-09-26,PREMIUM,SMS,6359,576,35,1066.47,6415.95,3.94,2025-10-06 22:10:07.986423,1,1438567913
557067,Weekend Special,2024-09-26,PREMIUM,Social Media,8414,180,100,1825.36,5457.83,1.8,2025-10-06 22:10:07.986423,1,1587256771
747205,Festival Offer,2024-09-26,ALL,App,2853,582,32,4012.49,6437.95,1.75,2025-10-06 22:10:07.986423,1,2125128343
184157,Flash Sale,2024-09-26,ALL,SMS,5611,444,77,1389.35,7382.89,3.89,2025-10-06 22:10:07.986423,1,1233420836
653847,Membership Drive,2024-09-26,ALL,Email,3422,345,92,3307.59,5044.14,2.57,2025-10-06 22:10:07.986423,1,757329279
689098,Category Promotion,2024-09-26,ALL,SMS,2079,897,37,1983.91,7661.04,2.21,2025-10-06 22:10:07.986423,1,1670335317
389968,App Push Notification,2024-09-26,PREMIUM,SMS,1592,987,57,4579.65,8806.03,1.9,2025-10-06 22:10:07.986423,1,1793987022
67480,Email Campaign,2024-09-26,NEW USERS,App,8019,604,76,2216.38,4921.83,3.77,2025-10-06 22:10:07.986423,1,1458723634
588555,Referral Program,2024-09-26,INACTIVE,App,1452,679,94,4925.58,4476.21,2.24,2025-10-06 22:10:07.986423,1,598857415
278074,New User Discount,2024-09-25,INACTIVE,Social Media,9737,732,59,2565.95,8286.33,2.04,2025-10-06 22:10:07.986423,1,1304736070
127182,Weekend Special,2024-09-25,NEW USERS,SMS,1452,863,44,4240.4,5750.97,1.81,2025-10-06 22:10:07.986423,1,1746409388
